listing_name,address,nickname,property_type,bedrooms,bathrooms,accommodates,active,month,airbnb_revenue,airbnb_bookings,airbnb_nights,vrbo_revenue,vrbo_bookings,vrbo_nights,booking_com_revenue,booking_com_bookings,booking_com_nights,direct_revenue,direct_bookings,direct_nights,other_revenue,other_bookings,other_nights,total_revenue,total_bookings,total_nights
BAL - ARR - 3002,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 3002,Apartment,2,2.0,6,True,2025-08,424.86,1,2,1880.22,1,7,1865.99,4,8,280.83,1,1,944.34,2,6,5396.24,9,24
BAL - ARR - 3002,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 3002,Apartment,2,2.0,6,True,2025-09,0.0,0,0,1850.87,1,8,2382.54,4,10,518.17,1,3,0.0,0,0,4751.58,6,21
BAL - ARR - 3002,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 3002,Apartment,2,2.0,6,True,2025-10,1043.88,2,4,0.0,0,0,3032.51,5,13,0.0,0,0,0.0,0,0,4076.39,7,17
BAL - ARR - 3002,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 3002,Apartment,2,2.0,6,True,2025-11,1693.78,2,8,0.0,0,0,3012.0,4,10,0.0,0,0,0.0,0,0,4705.78,6,18
BAL - ARR - 3002,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 3002,Apartment,2,2.0,6,True,2025-12,1023.52,2,5,0.0,0,0,3664.45,4,20,270.25,2,2,0.0,0,0,4958.22,8,27
BAL - ARR - 3002,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 3002,Apartment,2,2.0,6,True,2026-01,1351.27,3,9,0.0,0,0,512.56,2,5,0.0,0,0,748.1,1,4,2611.93,6,18
BAL - ARR - 3002,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 3002,Apartment,2,2.0,6,True,2026-02,316.3,1,3,0.0,0,0,564.04,2,4,0.0,0,0,438.64,1,3,1318.98,4,10
BAL - ARR - 3002,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 3002,Apartment,2,2.0,6,True,2026-03,0.0,0,0,0.0,0,0,387.97,1,3,0.0,0,0,0.0,0,0,387.97,1,3
BAL - ARR - 907,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 907,Apartment,1,1.0,4,True,2025-10,1284.67,2,6,713.67,1,2,677.47,1,2,412.16,1,2,2431.24,2,13,5519.21,7,25
BAL - ARR - 907,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 907,Apartment,1,1.0,4,True,2025-11,1031.17,4,8,0.0,0,0,0.0,0,0,0.0,0,0,371.72,1,3,1402.89,5,11
BAL - ARR - 907,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 907,Apartment,1,1.0,4,True,2025-12,1584.58,4,10,0.0,0,0,0.0,0,0,0.0,0,0,340.56,1,2,1925.14,5,12
BAL - ARR - 907,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 907,Apartment,1,1.0,4,True,2026-01,635.28,2,4,0.0,0,0,350.2,1,6,1964.01,1,18,0.0,0,0,2949.49,4,28
BAL - ARR - 907,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 907,Apartment,1,1.0,4,True,2026-02,1193.09,2,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1193.09,2,9
BAL - ARR - 907,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 907,Apartment,1,1.0,4,True,2026-03,0.0,0,0,0.0,0,0,1082.21,1,3,0.0,0,0,0.0,0,0,1082.21,1,3
BAL - ARR - 914,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 914,Apartment,1,1.0,4,True,2025-02,3371.12,3,17,0.0,0,0,0.0,0,0,0.0,0,0,604.27,1,3,3975.39,4,20
BAL - ARR - 914,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 914,Apartment,1,1.0,4,True,2025-03,4764.02,6,22,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4764.02,6,22
BAL - ARR - 914,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 914,Apartment,1,1.0,4,True,2025-04,4528.93,4,17,0.0,0,0,731.9,1,3,0.0,0,0,443.39,1,2,5704.22,6,22
BAL - ARR - 914,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 914,Apartment,1,1.0,4,True,2025-05,1170.79,2,5,0.0,0,0,3094.94,4,12,0.0,0,0,1188.76,1,7,5454.49,7,24
BAL - ARR - 914,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 914,Apartment,1,1.0,4,True,2025-06,3160.26,5,11,0.0,0,0,0.0,0,0,0.0,0,0,2282.25,2,10,5442.51,7,21
BAL - ARR - 914,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 914,Apartment,1,1.0,4,True,2025-07,4543.48,5,15,0.0,0,0,1101.8,1,4,0.0,0,0,422.72,1,2,6068.0,7,21
BAL - ARR - 914,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 914,Apartment,1,1.0,4,True,2025-08,1363.81,2,6,0.0,0,0,3005.8,2,10,864.2,1,2,533.01,1,2,5766.82,6,20
BAL - ARR - 914,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 914,Apartment,1,1.0,4,True,2025-09,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2128.16,1,12,2128.16,1,12
BAL - ARR - 914,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 914,Apartment,1,1.0,4,True,2025-10,0.0,0,0,0.0,0,0,0.0,0,0,696.78,1,3,4131.42,1,25,4828.2,2,28
BAL - ARR - 914,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 914,Apartment,1,1.0,4,True,2025-11,489.55,2,4,0.0,0,0,0.0,0,0,0.0,0,0,1291.04,3,8,1780.59,5,12
BAL - ARR - 914,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 914,Apartment,1,1.0,4,True,2025-12,665.53,2,4,0.0,0,0,241.76,1,2,0.0,0,0,1876.21,3,9,2783.5,6,15
BAL - ARR - 914,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 914,Apartment,1,1.0,4,True,2026-01,426.89,1,3,0.0,0,0,764.86,2,5,0.0,0,0,1104.8,1,10,2296.55,4,18
BAL - ARR - 914,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 914,Apartment,1,1.0,4,True,2026-02,0.0,0,0,0.0,0,0,1025.56,2,6,0.0,0,0,586.4,2,4,1611.96,4,10
BAL - ARR - 914,"Light Street 10, Baltimore, Maryland 21202, United States",BAL - ARR - 914,Apartment,1,1.0,4,True,2026-03,611.03,1,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,611.03,1,3
CHA - KEN - 604,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 604,Apartment,4,2.0,8,True,2025-02,2549.19,2,17,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2549.19,2,17
CHA - KEN - 604,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 604,Apartment,4,2.0,8,True,2025-03,3647.41,4,14,0.0,0,0,365.4,1,2,0.0,0,0,0.0,0,0,4012.81,5,16
CHA - KEN - 604,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 604,Apartment,4,2.0,8,True,2025-04,0.0,0,0,0.0,0,0,2275.49,3,7,0.0,0,0,762.84,1,4,3038.33,4,11
CHA - KEN - 604,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 604,Apartment,4,2.0,8,True,2025-05,4154.25,2,15,650.29,1,2,1662.14,2,4,0.0,0,0,602.12,1,4,7068.8,6,25
CHA - KEN - 604,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 604,Apartment,4,2.0,8,True,2025-06,2175.71,2,6,0.0,0,0,2770.73,4,9,224.2,1,1,556.2,1,4,5726.84,8,20
CHA - KEN - 604,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 604,Apartment,4,2.0,8,True,2025-07,966.12,1,4,2859.85,1,17,2966.97,3,9,0.0,0,0,0.0,0,0,6792.94,5,30
CHA - KEN - 604,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 604,Apartment,4,2.0,8,True,2025-08,0.0,0,0,739.3,1,2,0.0,0,0,704.46,1,3,0.0,0,0,1443.76,2,5
CHA - KEN - 604,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 604,Apartment,4,2.0,8,True,2025-09,0.0,0,0,774.08,1,3,1742.15,4,10,0.0,0,0,472.56,1,2,2988.79,6,15
CHA - KEN - 604,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 604,Apartment,4,2.0,8,True,2025-10,0.0,0,0,1209.62,2,4,3672.83,4,12,0.0,0,0,349.49,1,3,5231.94,7,19
CHA - KEN - 604,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 604,Apartment,4,2.0,8,True,2025-11,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2125.58,4,12,2125.58,4,12
CHA - KEN - 604,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 604,Apartment,4,2.0,8,True,2025-12,869.67,2,5,755.2,1,2,642.41,1,6,385.74,3,5,1096.0,2,7,3749.02,9,25
CHA - KEN - 604,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 604,Apartment,4,2.0,8,True,2026-01,404.75,1,4,723.34,1,3,752.61,2,6,846.41,4,10,0.0,0,0,2727.11,8,23
CHA - KEN - 604,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 604,Apartment,4,2.0,8,True,2026-02,156.0,1,4,2124.24,2,17,0.0,0,0,0.0,0,0,0.0,0,0,2280.24,3,21
CHA - KEN - 604,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 604,Apartment,4,2.0,8,True,2026-03,1923.53,2,15,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1923.53,2,15
CHA - KEN - 604,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 604,Apartment,4,2.0,8,True,2026-04,450.59,1,3,0.0,0,0,492.54,1,5,0.0,0,0,0.0,0,0,943.13,2,8
CHA - KEN - 604,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 604,Apartment,4,2.0,8,True,2026-06,0.0,0,0,12223.9,1,64,0.0,0,0,0.0,0,0,0.0,0,0,12223.9,1,64
CHA - KEN - 704,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 704,Apartment,4,2.0,8,True,2025-02,0.0,0,0,0.0,0,0,1126.88,2,4,0.0,0,0,0.0,0,0,1126.88,2,4
CHA - KEN - 704,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 704,Apartment,4,2.0,8,True,2025-03,1246.45,1,4,0.0,0,0,0.0,0,0,0.0,0,0,2549.28,3,9,3795.73,4,13
CHA - KEN - 704,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 704,Apartment,4,2.0,8,True,2025-04,571.33,1,2,820.22,1,2,869.3,1,3,0.0,0,0,447.14,1,3,2707.99,4,10
CHA - KEN - 704,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 704,Apartment,4,2.0,8,True,2025-05,800.25,1,2,1029.08,1,2,1169.7,2,5,164.02,1,1,2240.65,3,7,5403.7,8,17
CHA - KEN - 704,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 704,Apartment,4,2.0,8,True,2025-06,1888.58,2,6,0.0,0,0,9583.95,3,32,0.0,0,0,589.32,1,4,12061.85,6,42
CHA - KEN - 704,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 704,Apartment,4,2.0,8,True,2025-07,0.0,0,0,0.0,0,0,1506.5,1,6,0.0,0,0,0.0,0,0,1506.5,1,6
CHA - KEN - 704,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 704,Apartment,4,2.0,8,True,2025-08,2569.53,4,12,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2569.53,4,12
CHA - KEN - 704,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 704,Apartment,4,2.0,8,True,2025-09,0.0,0,0,1452.75,2,5,428.4,1,4,0.0,0,0,414.34,1,2,2295.49,4,11
CHA - KEN - 704,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 704,Apartment,4,2.0,8,True,2025-10,196.88,1,1,1615.6,2,5,1917.14,1,3,0.0,0,0,1971.76,2,17,5701.38,6,26
CHA - KEN - 704,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 704,Apartment,4,2.0,8,True,2025-11,2973.35,1,34,0.0,0,0,0.0,0,0,0.0,0,0,530.78,1,2,3504.13,2,36
CHA - KEN - 704,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 704,Apartment,4,2.0,8,True,2025-12,0.0,0,0,1224.83,1,5,0.0,0,0,0.0,0,0,0.0,0,0,1224.83,1,5
CHA - KEN - 704,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 704,Apartment,4,2.0,8,True,2026-01,3122.78,5,28,607.7,1,2,0.0,0,0,0.0,0,0,0.0,0,0,3730.48,6,30
CHA - KEN - 704,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 704,Apartment,4,2.0,8,True,2026-02,0.0,0,0,0.0,0,0,3790.91,1,23,0.0,0,0,0.0,0,0,3790.91,1,23
CHA - KEN - 704,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 704,Apartment,4,2.0,8,True,2026-03,438.97,1,4,0.0,0,0,1096.79,1,4,0.0,0,0,329.73,1,3,1865.49,3,11
CHA - KEN - 804 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 804 /O,Apartment,3,2.0,8,True,2025-02,492.19,1,2,1181.0,1,3,0.0,0,0,0.0,0,0,469.04,1,3,2142.23,3,8
CHA - KEN - 804 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 804 /O,Apartment,3,2.0,8,True,2025-03,1070.45,1,7,2179.69,2,7,2438.11,3,8,164.02,1,1,0.0,0,0,5852.27,7,23
CHA - KEN - 804 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 804 /O,Apartment,3,2.0,8,True,2025-04,0.0,0,0,1728.88,2,6,2205.08,5,11,0.0,0,0,505.36,1,2,4439.32,8,19
CHA - KEN - 804 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 804 /O,Apartment,3,2.0,8,True,2025-05,1075.73,2,4,838.98,1,2,2637.18,4,10,0.0,0,0,0.0,0,0,4551.89,7,16
CHA - KEN - 804 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 804 /O,Apartment,3,2.0,8,True,2025-06,0.0,0,0,1799.62,2,4,1221.4,2,5,0.0,0,0,1567.24,3,8,4588.26,7,17
CHA - KEN - 804 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 804 /O,Apartment,3,2.0,8,True,2025-07,4934.39,2,33,1633.36,1,4,3264.33,3,12,0.0,0,0,471.74,1,3,10303.82,7,52
CHA - KEN - 804 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 804 /O,Apartment,3,2.0,8,True,2025-08,0.0,0,0,1343.31,1,7,0.0,0,0,0.0,0,0,0.0,0,0,1343.31,1,7
CHA - KEN - 804 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 804 /O,Apartment,3,2.0,8,True,2025-09,2130.12,3,10,0.0,0,0,828.1,2,4,0.0,0,0,0.0,0,0,2958.22,5,14
CHA - KEN - 804 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 804 /O,Apartment,3,2.0,8,True,2025-10,1314.95,2,6,3560.06,3,10,1084.94,4,6,0.0,0,0,0.0,0,0,5959.95,9,22
CHA - KEN - 804 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 804 /O,Apartment,3,2.0,8,True,2025-11,1684.57,4,9,0.0,0,0,606.99,1,4,0.0,0,0,1541.5,3,8,3833.06,8,21
CHA - KEN - 804 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 804 /O,Apartment,3,2.0,8,True,2025-12,0.0,0,0,1969.84,2,7,2645.63,6,18,0.0,0,0,0.0,0,0,4615.47,8,25
CHA - KEN - 804 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 804 /O,Apartment,3,2.0,8,True,2026-01,0.0,0,0,3207.86,5,13,0.0,0,0,0.0,0,0,0.0,0,0,3207.86,5,13
CHA - KEN - 804 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 804 /O,Apartment,3,2.0,8,True,2026-02,0.0,0,0,620.67,1,3,1499.64,3,9,779.98,1,3,0.0,0,0,2900.29,5,15
CHA - KEN - 804 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 804 /O,Apartment,3,2.0,8,True,2026-03,0.0,0,0,2253.8,2,10,1125.54,2,8,0.0,0,0,0.0,0,0,3379.34,4,18
CHA - KEN - 804 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 804 /O,Apartment,3,2.0,8,True,2026-04,0.0,0,0,1820.92,2,6,874.13,1,3,0.0,0,0,0.0,0,0,2695.05,3,9
CHA - KEN - 804 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 804 /O,Apartment,3,2.0,8,True,2026-06,0.0,0,0,0.0,0,0,0.0,0,0,9270.75,1,65,0.0,0,0,9270.75,1,65
CHA - KEN - 823 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 823 /O,Apartment,3,2.0,8,True,2025-02,1659.1,4,7,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1659.1,4,7
CHA - KEN - 823 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 823 /O,Apartment,3,2.0,8,True,2025-03,2638.61,3,11,0.0,0,0,0.0,0,0,0.0,0,0,1324.36,3,6,3962.97,6,17
CHA - KEN - 823 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 823 /O,Apartment,3,2.0,8,True,2025-04,0.0,0,0,0.0,0,0,615.6,1,2,257.24,1,2,1441.46,3,7,2314.3,5,11
CHA - KEN - 823 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 823 /O,Apartment,3,2.0,8,True,2025-05,2850.86,1,12,0.0,0,0,2766.1,3,8,0.0,0,0,775.14,1,3,6392.1,5,23
CHA - KEN - 823 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 823 /O,Apartment,3,2.0,8,True,2025-06,673.18,1,2,0.0,0,0,0.0,0,0,0.0,0,0,3107.11,4,12,3780.29,5,14
CHA - KEN - 823 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 823 /O,Apartment,3,2.0,8,True,2025-07,2175.36,2,12,0.0,0,0,812.66,1,3,0.0,0,0,559.48,1,3,3547.5,4,18
CHA - KEN - 823 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 823 /O,Apartment,3,2.0,8,True,2025-08,1870.45,2,10,0.0,0,0,0.0,0,0,0.0,0,0,1028.76,2,5,2899.21,4,15
CHA - KEN - 823 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 823 /O,Apartment,3,2.0,8,True,2025-09,973.88,2,4,0.0,0,0,0.0,0,0,0.0,0,0,1299.36,2,8,2273.24,4,12
CHA - KEN - 823 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 823 /O,Apartment,3,2.0,8,True,2025-10,1790.59,3,9,770.54,1,2,1167.0,1,3,0.0,0,0,292.16,1,2,4020.29,6,16
CHA - KEN - 823 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 823 /O,Apartment,3,2.0,8,True,2025-11,775.71,2,4,910.96,1,3,0.0,0,0,0.0,0,0,1546.76,1,12,3233.43,4,19
CHA - KEN - 823 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 823 /O,Apartment,3,2.0,8,True,2025-12,679.37,2,4,654.9,1,3,684.87,2,4,0.0,0,0,816.14,1,4,2835.28,6,15
CHA - KEN - 823 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 823 /O,Apartment,3,2.0,8,True,2026-01,0.0,0,0,510.94,1,3,0.0,0,0,0.0,0,0,1371.76,3,7,1882.7,4,10
CHA - KEN - 823 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 823 /O,Apartment,3,2.0,8,True,2026-02,0.0,0,0,698.56,1,4,838.97,2,14,0.0,0,0,0.0,0,0,1537.53,3,18
CHA - KEN - 823 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 823 /O,Apartment,3,2.0,8,True,2026-03,640.44,1,5,987.42,1,5,0.0,0,0,0.0,0,0,0.0,0,0,1627.86,2,10
CHA - KEN - 823 /O,"West 5th Street 425, Charlotte, North Carolina 28202, United States",CHA - KEN - 823 /O,Apartment,3,2.0,8,True,2026-05,0.0,0,0,14815.49,1,70,0.0,0,0,0.0,0,0,0.0,0,0,14815.49,1,70
CHI - 2550 - 201,"2550 South Wabash Avenue, Chicago, Illinois 60616, United States",CHI - 2550 - 201,Other,3,2.0,8,True,2025-11,1878.94,2,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1878.94,2,9
CHI - 2550 - 201,"2550 South Wabash Avenue, Chicago, Illinois 60616, United States",CHI - 2550 - 201,Other,3,2.0,8,True,2025-12,1449.5,3,9,0.0,0,0,1072.01,1,3,0.0,0,0,157.8,1,2,2679.31,5,14
CHI - 2550 - 201,"2550 South Wabash Avenue, Chicago, Illinois 60616, United States",CHI - 2550 - 201,Other,3,2.0,8,True,2026-01,449.54,1,2,0.0,0,0,533.79,1,7,845.61,1,7,0.0,0,0,1828.94,3,16
CHI - 2550 - 201,"2550 South Wabash Avenue, Chicago, Illinois 60616, United States",CHI - 2550 - 201,Other,3,2.0,8,True,2026-02,0.0,0,0,1031.63,1,4,0.0,0,0,1567.11,1,10,0.0,0,0,2598.74,2,14
CHI - 2550 - 207,"2550 South Wabash Avenue, Chicago, Illinois 60616, United States",CHI - 2550 - 207,Other,3,2.0,8,True,2025-11,1115.91,1,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1115.91,1,5
CHI - 2550 - 207,"2550 South Wabash Avenue, Chicago, Illinois 60616, United States",CHI - 2550 - 207,Other,3,2.0,8,True,2025-12,1402.7,1,6,0.0,0,0,1032.77,1,9,0.0,0,0,334.87,1,4,2770.34,3,19
CHI - 2550 - 207,"2550 South Wabash Avenue, Chicago, Illinois 60616, United States",CHI - 2550 - 207,Other,3,2.0,8,True,2026-01,1683.24,1,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1683.24,1,5
CHI - 2550 - 207,"2550 South Wabash Avenue, Chicago, Illinois 60616, United States",CHI - 2550 - 207,Other,3,2.0,8,True,2026-02,218.38,1,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,218.38,1,2
CHI - 2550 - 502,"2550 South Wabash Avenue, Chicago, Illinois 60616, United States",CHI - 2550 - 502,Other,3,2.0,8,True,2025-11,1625.77,2,7,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1625.77,2,7
CHI - 2550 - 502,"2550 South Wabash Avenue, Chicago, Illinois 60616, United States",CHI - 2550 - 502,Other,3,2.0,8,True,2025-12,1449.68,2,7,0.0,0,0,0.0,0,0,0.0,0,0,237.62,1,3,1687.3,3,10
CHI - 2550 - 502,"2550 South Wabash Avenue, Chicago, Illinois 60616, United States",CHI - 2550 - 502,Other,3,2.0,8,True,2026-01,670.93,1,6,840.36,1,4,0.0,0,0,0.0,0,0,0.0,0,0,1511.29,2,10
CHI - 2550 - 502,"2550 South Wabash Avenue, Chicago, Illinois 60616, United States",CHI - 2550 - 502,Other,3,2.0,8,True,2026-02,292.5,1,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,292.5,1,3
CHI - 2550 - 502,"2550 South Wabash Avenue, Chicago, Illinois 60616, United States",CHI - 2550 - 502,Other,3,2.0,8,True,2026-03,0.0,0,0,2197.76,1,6,0.0,0,0,0.0,0,0,0.0,0,0,2197.76,1,6
CHI - 2550 - 502,"2550 South Wabash Avenue, Chicago, Illinois 60616, United States",CHI - 2550 - 502,Other,3,2.0,8,True,2026-04,0.0,0,0,1435.89,1,4,0.0,0,0,0.0,0,0,0.0,0,0,1435.89,1,4
CHI - 411 - C-913,"West Chicago Avenue 411, Chicago, Illinois 60654, United States",CHI - 411 - C-913,Apartment,3,2.5,8,True,2025-03,4589.94,2,16,3358.95,2,6,0.0,0,0,0.0,0,0,0.0,0,0,7948.89,4,22
CHI - 411 - C-913,"West Chicago Avenue 411, Chicago, Illinois 60654, United States",CHI - 411 - C-913,Apartment,3,2.5,8,True,2025-04,5671.8,2,12,1321.62,1,2,0.0,0,0,0.0,0,0,0.0,0,0,6993.42,3,14
CHI - 411 - C-913,"West Chicago Avenue 411, Chicago, Illinois 60654, United States",CHI - 411 - C-913,Apartment,3,2.5,8,True,2025-05,16348.57,6,29,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,16348.57,6,29
CHI - 411 - C-913,"West Chicago Avenue 411, Chicago, Illinois 60654, United States",CHI - 411 - C-913,Apartment,3,2.5,8,True,2025-06,11901.9,4,14,3999.41,2,7,0.0,0,0,0.0,0,0,0.0,0,0,15901.31,6,21
CHI - 411 - C-913,"West Chicago Avenue 411, Chicago, Illinois 60654, United States",CHI - 411 - C-913,Apartment,3,2.5,8,True,2025-07,6625.1,1,8,7564.44,4,11,0.0,0,0,0.0,0,0,0.0,0,0,14189.54,5,19
CHI - 411 - C-913,"West Chicago Avenue 411, Chicago, Illinois 60654, United States",CHI - 411 - C-913,Apartment,3,2.5,8,True,2025-08,2717.94,1,3,10148.43,3,10,1463.59,1,3,0.0,0,0,0.0,0,0,14329.96,5,16
CHI - 411 - C-913,"West Chicago Avenue 411, Chicago, Illinois 60654, United States",CHI - 411 - C-913,Apartment,3,2.5,8,True,2025-09,0.0,0,0,9809.09,4,13,0.0,0,0,0.0,0,0,0.0,0,0,9809.09,4,13
CHI - 411 - C-913,"West Chicago Avenue 411, Chicago, Illinois 60654, United States",CHI - 411 - C-913,Apartment,3,2.5,8,True,2025-10,1291.07,1,3,11878.51,5,16,0.0,0,0,0.0,0,0,0.0,0,0,13169.58,6,19
CHI - 411 - C-913,"West Chicago Avenue 411, Chicago, Illinois 60654, United States",CHI - 411 - C-913,Apartment,3,2.5,8,True,2025-11,2212.2,2,8,5070.52,3,11,0.0,0,0,0.0,0,0,0.0,0,0,7282.72,5,19
CHI - 411 - C-913,"West Chicago Avenue 411, Chicago, Illinois 60654, United States",CHI - 411 - C-913,Apartment,3,2.5,8,True,2025-12,3849.82,2,12,2981.84,1,7,1449.53,1,5,189.05,1,1,0.0,0,0,8470.24,5,25
